timestamp,BTCUSDT,ETHUSDT,SOLUSDT,TRBUSDT,ICPUSDT,BNBUSDT
2025-01-01 00:00:00,93488.83,3339.88,191.14,63.38,9.855,701.07
2025-01-01 01:00:00,93576.0,3337.78,189.31,63.5,9.878,702.31
2025-01-01 02:00:00,94401.13,3363.69,192.54,64.42,10.062,709.11
2025-01-01 03:00:00,93607.74,3346.54,190.7,63.52,9.953,708.35
2025-01-01 04:00:00,94098.9,3362.61,191.59,63.62,9.996,709.55
2025-01-01 05:00:00,93838.04,3355.2,190.42,63.18,9.919,705.58
2025-01-01 06:00:00,93553.91,3341.14,189.48,62.68,9.864,704.77
2025-01-01 07:00:00,93792.02,3345.41,190.15,63.06,9.928,705.57
2025-01-01 08:00:00,93757.57,3346.61,190.29,63.01,9.915,706.6
2025-01-01 09:00:00,93684.11,3347.11,190.06,62.98,9.933,703.75
2025-01-01 10:00:00,93428.47,3337.0,189.4,62.26,9.822,703.06
2025-01-01 11:00:00,93413.07,3334.83,189.19,62.1,9.812,703.74
2025-01-01 12:00:00,93326.24,3326.69,190.25,61.86,9.771,707.22
2025-01-01 13:00:00,93444.65,3341.01,191.35,62.13,9.856,707.57
2025-01-01 14:00:00,93820.75,3347.46,190.94,62.32,9.97,706.29
2025-01-01 15:00:00,94031.77,3343.37,190.24,62.3,9.996,710.22
2025-01-01 16:00:00,94175.89,3345.86,190.88,62.14,10.003,708.02
2025-01-01 17:00:00,94432.94,3352.93,191.91,62.5,10.209,708.11
2025-01-01 18:00:00,94090.5,3338.68,190.52,62.14,10.198,704.99
2025-01-01 19:00:00,94143.84,3343.71,190.63,62.46,10.303,705.61
2025-01-01 20:00:00,94340.06,3348.57,191.69,63.01,10.425,706.02
2025-01-01 21:00:00,94627.08,3356.56,193.1,63.23,10.518,707.85
2025-01-01 22:00:00,94786.23,3360.41,194.36,63.46,10.621,708.21
2025-01-01 23:00:00,94978.48,3368.39,194.68,63.73,10.524,707.97
2025-01-02 00:00:00,94802.99,3361.63,194.54,63.89,10.505,707.58
2025-01-02 01:00:00,94591.78,3360.39,194.28,63.91,10.505,707.84
2025-01-02 02:00:00,95128.59,3389.91,196.25,64.7,10.659,702.1
2025-01-02 03:00:00,94862.73,3383.93,197.7,64.52,10.624,701.53
2025-01-02 04:00:00,95234.37,3398.49,199.41,64.8,10.691,702.11
2025-01-02 05:00:00,95010.34,3388.54,198.55,64.66,10.621,702.17
2025-01-02 06:00:00,95708.07,3417.69,204.47,65.36,10.742,707.49
2025-01-02 07:00:00,95596.48,3412.4,204.63,65.32,10.68,706.5
2025-01-02 08:00:00,95575.0,3410.37,205.36,65.04,10.679,704.88
2025-01-02 09:00:00,95822.01,3420.06,205.91,65.09,10.708,706.95
2025-01-02 10:00:00,96150.0,3437.92,206.79,65.23,10.751,710.49
2025-01-02 11:00:00,96755.51,3467.94,207.38,65.84,10.822,715.08
2025-01-02 12:00:00,96708.0,3468.81,206.98,65.68,10.856,712.5
2025-01-02 13:00:00,96733.0,3471.18,208.52,65.45,10.775,713.27
2025-01-02 14:00:00,96850.01,3480.48,208.4,65.36,10.774,713.96
2025-01-02 15:00:00,96458.17,3465.86,208.16,65.12,10.703,711.4
2025-01-02 16:00:00,97256.48,3495.15,208.19,65.26,10.796,711.9
2025-01-02 17:00:00,96455.01,3463.52,206.77,64.66,10.642,704.55
2025-01-02 18:00:00,97229.75,3469.54,207.44,65.14,10.751,706.44
2025-01-02 19:00:00,96757.57,3450.42,206.04,64.74,10.67,705.0
2025-01-02 20:00:00,97319.74,3465.23,206.43,65.04,10.727,706.4
2025-01-02 21:00:00,97317.74,3463.18,206.69,64.7,10.661,704.81
2025-01-02 22:00:00,97306.46,3453.0,206.83,64.47,10.644,706.11
2025-01-02 23:00:00,97212.69,3454.2,206.53,64.26,10.666,705.99
2025-01-03 00:00:00,96911.04,3440.6,206.6,63.82,10.625,705.75
2025-01-03 01:00:00,96984.79,3455.68,208.3,64.43,10.69,706.24
2025-01-03 02:00:00,96825.83,3449.22,207.16,64.0,10.685,704.08
2025-01-03 03:00:00,96985.47,3464.83,206.87,64.1,10.761,704.61
2025-01-03 04:00:00,96966.85,3457.96,206.87,64.08,10.812,703.88
2025-01-03 05:00:00,97062.3,3470.17,208.05,64.26,11.193,705.2
2025-01-03 06:00:00,96813.49,3458.39,207.72,63.74,10.94,704.72
2025-01-03 07:00:00,96765.35,3455.98,208.87,63.67,10.892,705.31
2025-01-03 08:00:00,96539.49,3442.59,207.77,63.41,10.908,702.84
2025-01-03 09:00:00,96304.0,3433.27,207.95,63.09,10.866,700.72
2025-01-03 10:00:00,96129.97,3430.2,209.35,63.32,10.989,699.14
2025-01-03 11:00:00,96554.32,3443.63,211.19,63.9,11.105,701.31
2025-01-03 12:00:00,96488.53,3446.0,211.12,63.94,11.169,701.01
2025-01-03 13:00:00,96757.57,3465.61,214.52,65.2,11.447,705.39
2025-01-03 14:00:00,96666.66,3463.83,213.39,65.52,11.62,703.71
2025-01-03 15:00:00,96504.8,3481.86,212.91,65.44,11.773,704.62
2025-01-03 16:00:00,97016.0,3527.19,218.3,66.26,11.961,708.15
2025-01-03 17:00:00,97521.36,3565.14,217.37,66.63,12.043,710.03
2025-01-03 18:00:00,97868.21,3584.28,217.7,66.76,12.307,712.73
2025-01-03 19:00:00,98025.99,3575.47,217.38,66.99,12.054,711.97
2025-01-03 20:00:00,98527.97,3605.59,218.11,66.96,12.188,712.09
2025-01-03 21:00:00,98592.02,3622.82,217.1,67.04,12.322,713.27
2025-01-03 22:00:00,98311.51,3600.57,216.05,67.14,12.252,712.11
2025-01-03 23:00:00,98272.7,3614.38,216.34,67.1,12.172,714.35
2025-01-04 00:00:00,98296.37,3616.19,217.06,67.37,12.261,713.81
2025-01-04 01:00:00,98174.17,3609.0,218.0,67.6,12.396,714.87
2025-01-04 02:00:00,97950.01,3602.42,216.99,67.01,12.528,717.1
2025-01-04 03:00:00,98040.0,3596.28,217.39,67.11,12.444,715.97
2025-01-04 04:00:00,98304.51,3596.4,217.48,67.34,12.431,719.29
2025-01-04 05:00:00,98200.01,3597.98,216.97,67.62,12.461,719.43
2025-01-04 06:00:00,98001.0,3591.48,216.88,67.1,12.373,720.14
2025-01-04 07:00:00,98126.21,3596.66,217.23,67.31,12.425,719.36
2025-01-04 08:00:00,98127.53,3600.61,217.63,67.63,12.421,718.8
2025-01-04 09:00:00,98271.87,3594.05,216.7,68.41,12.454,717.95
2025-01-04 10:00:00,97906.08,3585.01,215.71,67.22,12.3,714.51
2025-01-04 11:00:00,97690.37,3589.55,215.83,67.31,12.245,715.55
2025-01-04 12:00:00,97789.32,3588.08,215.66,67.09,12.18,714.19
2025-01-04 13:00:00,97889.4,3602.01,216.46,67.2,12.195,714.21
2025-01-04 14:00:00,97888.12,3635.53,217.05,68.22,12.308,717.01
2025-01-04 15:00:00,97973.05,3644.0,217.02,67.97,12.478,715.25
2025-01-04 16:00:00,98035.05,3637.0,215.87,67.92,12.68,716.77
2025-01-04 17:00:00,97657.95,3607.81,214.31,66.28,12.209,709.38
2025-01-04 18:00:00,97704.6,3622.09,214.39,66.63,12.187,710.8
2025-01-04 19:00:00,98016.26,3633.32,215.74,67.19,12.292,712.71
2025-01-04 20:00:00,97961.56,3626.73,215.54,67.12,12.295,711.71
2025-01-04 21:00:00,98166.26,3631.13,215.58,67.24,12.298,711.93
2025-01-04 22:00:00,98599.02,3660.47,216.43,67.47,12.355,714.47
2025-01-04 23:00:00,98362.43,3658.12,216.07,67.26,12.339,713.29
2025-01-05 00:00:00,98417.25,3660.08,217.2,67.24,12.346,714.65
2025-01-05 01:00:00,98220.51,3656.88,216.67,67.12,12.297,713.41
2025-01-05 02:00:00,98213.44,3650.11,217.05,66.89,12.183,712.66
2025-01-05 03:00:00,98123.53,3636.79,215.71,66.63,12.148,710.55
2025-01-05 04:00:00,98227.49,3641.42,217.07,67.02,12.11,712.4
2025-01-05 05:00:00,98187.97,3637.79,217.96,66.83,12.083,712.3
2025-01-05 06:00:00,98357.46,3644.31,218.0,66.99,12.199,713.67
2025-01-05 07:00:00,98358.98,3632.65,216.41,66.58,12.091,711.39
2025-01-05 08:00:00,98451.48,3639.09,216.63,66.99,12.175,712.2
2025-01-05 09:00:00,98268.77,3631.55,216.47,66.76,12.102,712.44
2025-01-05 10:00:00,97861.04,3620.0,215.16,66.33,12.068,711.29
2025-01-05 11:00:00,97652.21,3609.49,213.19,65.76,11.957,705.71
2025-01-05 12:00:00,97737.48,3615.61,214.09,65.6,11.97,708.2
2025-01-05 13:00:00,97641.62,3613.46,213.94,65.71,11.975,708.05
2025-01-05 14:00:00,97770.01,3614.13,213.61,65.76,11.981,707.31
2025-01-05 15:00:00,97689.96,3614.67,212.59,65.52,11.959,706.57
2025-01-05 16:00:00,97855.06,3623.12,213.28,65.26,12.024,707.04
2025-01-05 17:00:00,98028.98,3629.6,213.58,65.47,12.085,708.06
2025-01-05 18:00:00,98035.17,3628.02,212.48,65.41,12.071,706.58
2025-01-05 19:00:00,97731.09,3627.81,212.65,65.24,11.999,704.47
2025-01-05 20:00:00,97918.91,3630.75,212.47,65.54,12.044,705.21
2025-01-05 21:00:00,98079.64,3637.78,212.79,65.72,12.096,705.83
2025-01-05 22:00:00,98275.71,3635.77,213.0,65.92,12.088,706.45
2025-01-05 23:00:00,98496.52,3645.65,213.85,66.3,12.152,707.99
2025-01-06 00:00:00,98695.21,3645.32,214.23,66.91,12.241,708.82
2025-01-06 01:00:00,98363.61,3636.0,213.41,66.52,12.121,709.29
2025-01-06 02:00:00,98217.23,3621.74,212.17,65.58,11.899,708.02
2025-01-06 03:00:00,98759.42,3648.83,214.67,66.4,12.112,712.41
2025-01-06 04:00:00,98815.39,3658.45,215.61,66.89,12.194,713.2
2025-01-06 05:00:00,99037.57,3664.92,215.61,66.83,12.361,712.38
2025-01-06 06:00:00,99466.09,3672.67,215.84,66.83,12.225,712.31
2025-01-06 07:00:00,99600.0,3680.61,215.57,66.7,12.146,714.03
2025-01-06 08:00:00,99512.21,3666.22,214.93,66.71,12.039,714.9
2025-01-06 09:00:00,99318.7,3650.75,215.22,66.58,12.005,714.36
2025-01-06 10:00:00,99043.49,3640.89,214.03,66.2,11.969,712.36
2025-01-06 11:00:00,99000.0,3644.75,214.41,66.54,12.001,716.56
2025-01-06 12:00:00,98767.96,3637.88,215.02,66.38,12.055,719.0
2025-01-06 13:00:00,99259.99,3654.51,216.26,67.19,12.161,718.69
2025-01-06 14:00:00,99157.12,3642.52,216.81,66.81,12.094,718.12
2025-01-06 15:00:00,99492.5,3651.03,218.7,67.56,12.17,717.4
2025-01-06 16:00:00,100737.03,3685.48,221.05,67.68,12.257,720.91
2025-01-06 17:00:00,102147.95,3714.45,221.62,68.28,12.327,725.76
2025-01-06 18:00:00,102158.67,3710.18,220.84,68.17,12.306,732.17
2025-01-06 19:00:00,101831.95,3673.86,218.73,67.52,12.142,728.29
2025-01-06 20:00:00,101738.81,3682.23,218.84,67.6,12.071,728.82
2025-01-06 21:00:00,101817.22,3687.44,220.0,67.78,12.15,732.3
2025-01-06 22:00:00,102126.9,3683.41,218.53,67.7,12.175,739.33
2025-01-06 23:00:00,101611.92,3667.17,217.86,67.1,12.095,741.98
2025-01-07 00:00:00,102011.98,3678.52,218.54,67.29,12.123,737.94
2025-01-07 01:00:00,102235.6,3687.44,218.22,67.47,12.189,729.42
2025-01-07 02:00:00,102042.47,3675.14,217.78,67.06,12.136,726.6
2025-01-07 03:00:00,101915.66,3694.55,218.11,67.44,12.209,727.22
2025-01-07 04:00:00,101677.66,3678.07,216.59,66.64,12.054,727.54
2025-01-07 05:00:00,101708.09,3682.25,217.35,66.93,12.144,728.93
2025-01-07 06:00:00,101667.02,3673.51,216.17,66.73,12.074,727.34
2025-01-07 07:00:00,101743.47,3669.37,216.5,66.75,12.092,730.56
2025-01-07 08:00:00,101820.53,3672.61,216.35,67.38,12.314,731.37
2025-01-07 09:00:00,101664.81,3667.78,216.04,66.82,12.213,730.5
2025-01-07 10:00:00,101905.08,3674.63,216.61,67.12,12.323,730.37
2025-01-07 11:00:00,101723.18,3661.08,215.1,66.88,12.243,726.82
2025-01-07 12:00:00,101406.78,3657.6,214.87,66.88,12.2,728.09
2025-01-07 13:00:00,100830.86,3639.28,214.07,66.34,12.089,726.57
2025-01-07 14:00:00,100750.88,3633.42,213.49,66.36,12.124,724.35
2025-01-07 15:00:00,100636.8,3636.0,213.84,66.61,12.228,724.67
2025-01-07 16:00:00,99979.69,3568.75,211.63,64.86,11.956,717.08
2025-01-07 17:00:00,97952.26,3462.65,207.76,61.87,11.521,709.24
2025-01-07 18:00:00,97733.58,3458.07,207.56,61.44,11.472,708.67
2025-01-07 19:00:00,97277.32,3442.56,206.43,61.24,11.371,705.43
2025-01-07 20:00:00,96750.86,3421.82,205.07,60.52,11.293,702.37
2025-01-07 21:00:00,96451.99,3385.68,204.56,60.04,11.178,696.98
2025-01-07 22:00:00,96533.34,3396.61,204.35,59.79,11.179,696.17
2025-01-07 23:00:00,96501.23,3363.31,202.13,58.86,11.071,691.85
2025-01-08 00:00:00,97163.99,3396.7,203.7,59.68,11.168,696.62
2025-01-08 01:00:00,96954.6,3381.31,202.17,59.13,11.027,698.0
2025-01-08 02:00:00,97268.49,3411.71,202.61,59.86,11.224,705.54
2025-01-08 03:00:00,96907.16,3391.32,201.26,59.04,11.058,699.93
2025-01-08 04:00:00,96878.14,3382.9,200.11,58.59,11.011,699.31
2025-01-08 05:00:00,96525.2,3360.31,198.68,58.28,10.968,697.27
2025-01-08 06:00:00,96274.8,3348.12,196.97,57.74,10.834,694.01
2025-01-08 07:00:00,96492.01,3351.41,196.1,57.56,10.847,691.27
2025-01-08 08:00:00,95284.31,3308.77,193.45,56.35,10.6,682.51
2025-01-08 09:00:00,95657.09,3354.59,195.71,57.19,10.749,694.64
2025-01-08 10:00:00,95946.0,3366.13,197.35,57.77,10.87,702.33
2025-01-08 11:00:00,95432.83,3347.48,195.97,57.51,10.771,699.05
2025-01-08 12:00:00,95961.03,3362.45,197.21,57.96,10.852,698.66
2025-01-08 13:00:00,95134.92,3349.78,195.51,57.61,10.793,695.92
2025-01-08 14:00:00,94888.01,3339.61,195.07,57.37,10.718,693.1
2025-01-08 15:00:00,95384.01,3358.25,197.14,57.86,10.823,696.34
2025-01-08 16:00:00,95288.0,3369.54,197.72,58.66,10.918,695.28
2025-01-08 17:00:00,95493.77,3346.72,197.8,58.92,11.205,693.49
2025-01-08 18:00:00,94787.87,3314.03,194.68,58.05,10.788,686.9
2025-01-08 19:00:00,94030.81,3263.06,193.21,57.46,10.737,689.37
2025-01-08 20:00:00,94242.62,3282.84,193.95,57.83,10.922,691.1
2025-01-08 21:00:00,94243.89,3280.68,194.31,57.96,10.839,689.57
2025-01-08 22:00:00,93982.01,3285.68,195.76,58.1,10.798,689.63
2025-01-08 23:00:00,94468.97,3299.35,195.03,57.8,10.803,691.3
2025-01-09 00:00:00,95290.93,3333.13,197.83,58.9,10.927,697.29
2025-01-09 01:00:00,95060.61,3327.29,197.48,58.63,10.854,696.03
2025-01-09 02:00:00,95135.3,3342.2,197.9,59.32,10.879,698.74
2025-01-09 03:00:00,94983.82,3345.96,197.79,59.04,10.936,699.8
2025-01-09 04:00:00,94777.0,3341.19,197.13,59.05,10.904,699.72
2025-01-09 05:00:00,94027.91,3324.71,194.35,58.46,10.81,696.31
2025-01-09 06:00:00,94424.24,3340.3,195.38,58.61,10.782,700.0
2025-01-09 07:00:00,94472.59,3328.86,194.29,58.37,10.73,699.15
2025-01-09 08:00:00,94095.04,3316.21,193.4,58.0,10.616,697.61
2025-01-09 09:00:00,93221.59,3288.71,190.11,57.19,10.443,690.55
2025-01-09 10:00:00,93030.88,3309.92,191.15,57.55,10.53,695.19
2025-01-09 11:00:00,93516.63,3318.11,191.67,58.01,10.543,698.89
2025-01-09 12:00:00,93462.43,3311.57,191.42,57.88,10.495,698.98
2025-01-09 13:00:00,93465.23,3301.41,191.17,57.98,10.499,699.96
2025-01-09 14:00:00,93421.94,3296.21,190.34,57.93,10.434,698.45
2025-01-09 15:00:00,91986.41,3221.04,185.49,56.7,10.097,686.39
2025-01-09 16:00:00,92863.81,3251.3,188.78,57.34,10.183,686.92
2025-01-09 17:00:00,94244.02,3320.57,192.22,58.73,10.519,696.98
2025-01-09 18:00:00,94250.96,3302.75,191.85,58.96,10.477,695.8
2025-01-09 19:00:00,92693.11,3250.46,187.3,57.63,10.26,685.63
2025-01-09 20:00:00,93020.1,3260.17,188.46,58.0,10.309,688.52
2025-01-09 21:00:00,91909.59,3195.63,185.9,57.34,10.07,680.15
2025-01-09 22:00:00,91903.21,3195.55,185.14,57.16,10.076,680.23
2025-01-09 23:00:00,92108.84,3207.43,184.78,57.01,10.009,683.63
2025-01-10 00:00:00,92456.32,3224.23,185.93,57.59,10.115,687.72
2025-01-10 01:00:00,92552.49,3219.2,184.96,57.77,10.127,685.47
2025-01-10 02:00:00,92775.85,3222.98,186.41,57.94,10.154,686.16
2025-01-10 03:00:00,93102.52,3237.29,187.55,57.98,10.312,686.87
2025-01-10 04:00:00,93364.36,3241.48,188.3,57.96,10.308,687.61
2025-01-10 05:00:00,93696.13,3254.36,189.14,58.12,10.337,687.9
2025-01-10 06:00:00,93837.69,3254.21,189.04,58.05,10.39,689.68
2025-01-10 07:00:00,93956.83,3264.19,189.9,58.62,10.443,691.5
2025-01-10 08:00:00,94252.83,3278.38,191.08,58.94,10.559,693.5
2025-01-10 09:00:00,94492.62,3296.29,191.77,59.4,10.652,695.5
2025-01-10 10:00:00,94680.0,3296.31,192.05,59.32,10.682,696.75
2025-01-10 11:00:00,94793.07,3302.45,192.0,59.58,10.817,697.34
2025-01-10 12:00:00,95215.73,3318.53,192.64,59.45,10.748,698.51
2025-01-10 13:00:00,95073.95,3311.64,191.98,59.14,10.625,696.91
2025-01-10 14:00:00,95023.44,3310.73,191.85,59.18,10.658,696.36
2025-01-10 15:00:00,93557.23,3244.23,186.5,58.2,10.442,690.9
2025-01-10 16:00:00,94115.62,3257.0,187.58,58.55,10.42,693.15
2025-01-10 17:00:00,93730.93,3245.15,187.28,58.65,10.42,693.13
2025-01-10 18:00:00,93645.06,3247.48,184.72,58.1,10.299,690.65
2025-01-10 19:00:00,95793.04,3315.06,191.6,59.43,10.564,700.68
2025-01-10 20:00:00,94861.62,3286.67,190.01,59.29,10.456,696.98
2025-01-10 21:00:00,95327.07,3295.65,190.22,59.46,10.506,694.35
2025-01-10 22:00:00,94669.06,3259.57,187.43,59.2,10.36,691.54
2025-01-10 23:00:00,94613.26,3264.85,187.75,59.41,10.345,692.16
2025-01-11 00:00:00,94767.69,3273.61,188.1,59.52,10.371,693.56
2025-01-11 01:00:00,94726.1,3267.05,187.69,59.56,10.332,693.21
2025-01-11 02:00:00,94600.7,3265.55,188.24,59.61,10.325,693.38
2025-01-11 03:00:00,94424.26,3245.65,186.39,59.11,10.267,691.42
2025-01-11 04:00:00,94424.24,3247.96,186.72,59.0,10.228,693.08
2025-01-11 05:00:00,94206.96,3236.8,186.37,58.7,10.215,691.64
2025-01-11 06:00:00,94063.29,3239.08,185.77,58.66,10.191,692.6
2025-01-11 07:00:00,94366.7,3246.0,186.22,58.92,10.221,694.68
2025-01-11 08:00:00,94216.26,3238.06,186.12,58.66,10.164,692.93
2025-01-11 09:00:00,94246.36,3235.72,186.24,58.68,10.159,694.95
2025-01-11 10:00:00,94074.8,3224.64,185.58,58.5,10.108,694.23
2025-01-11 11:00:00,94329.46,3244.0,185.08,58.72,10.176,695.29
2025-01-11 12:00:00,94488.87,3256.09,185.15,59.0,10.262,695.94
2025-01-11 13:00:00,94625.66,3273.81,186.69,59.03,10.275,697.43
2025-01-11 14:00:00,94550.0,3272.6,186.92,58.85,10.269,696.71
2025-01-11 15:00:00,94400.01,3267.62,186.55,58.65,10.202,695.85
2025-01-11 16:00:00,94620.0,3278.52,187.9,58.81,10.235,696.5
2025-01-11 17:00:00,94410.26,3271.33,186.96,58.49,10.178,695.4
2025-01-11 18:00:00,94448.14,3275.0,187.22,58.59,10.206,695.63
2025-01-11 19:00:00,94151.51,3271.78,186.63,58.21,10.153,695.19
2025-01-11 20:00:00,94275.79,3278.37,187.64,58.21,10.182,696.12
2025-01-11 21:00:00,94249.27,3278.46,187.74,58.21,10.19,696.96
2025-01-11 22:00:00,94586.12,3299.54,190.4,59.04,10.458,699.51
2025-01-11 23:00:00,94940.75,3307.1,191.01,59.56,10.572,700.62
2025-01-12 00:00:00,94593.8,3288.68,188.32,58.72,10.483,697.21
2025-01-12 01:00:00,94599.99,3282.83,188.09,58.65,10.487,696.71
2025-01-12 02:00:00,94452.08,3283.38,187.36,58.69,10.435,697.6
2025-01-12 03:00:00,94580.0,3289.08,187.59,58.8,10.468,698.12
2025-01-12 04:00:00,94625.25,3289.78,188.38,58.77,10.492,696.9
2025-01-12 05:00:00,94622.4,3286.0,187.31,58.6,10.474,696.0
2025-01-12 06:00:00,94587.99,3283.5,186.81,58.53,10.52,696.0
2025-01-12 07:00:00,94571.43,3279.81,186.68,58.4,10.49,695.38
2025-01-12 08:00:00,94381.78,3270.33,185.92,58.13,10.358,693.61
2025-01-12 09:00:00,94323.85,3266.87,186.57,58.18,10.406,694.25
2025-01-12 10:00:00,94170.01,3239.98,185.97,57.84,10.334,692.33
2025-01-12 11:00:00,93906.21,3238.67,185.83,57.63,10.261,691.98
2025-01-12 12:00:00,94015.17,3244.63,186.13,57.66,10.313,690.45
2025-01-12 13:00:00,94255.1,3253.03,186.68,57.83,10.517,691.11
2025-01-12 14:00:00,94328.21,3250.6,187.02,57.69,10.317,691.84
2025-01-12 15:00:00,94663.77,3267.09,188.05,57.96,10.404,692.69
2025-01-12 16:00:00,94811.0,3269.09,188.42,57.91,10.476,692.46
2025-01-12 17:00:00,95071.91,3285.68,190.45,58.45,10.51,695.19
2025-01-12 18:00:00,95046.76,3281.67,189.99,58.49,10.402,694.8
2025-01-12 19:00:00,95139.46,3288.57,189.9,58.55,10.398,695.91
2025-01-12 20:00:00,94992.65,3285.15,189.58,58.48,10.358,696.01
2025-01-12 21:00:00,94650.26,3280.11,188.9,58.39,10.335,696.07
2025-01-12 22:00:00,94687.69,3281.66,189.34,58.08,10.299,696.3
2025-01-12 23:00:00,94352.7,3266.27,188.44,57.68,10.22,693.56
2025-01-13 00:00:00,93962.91,3240.62,186.99,57.18,10.151,691.3
2025-01-13 01:00:00,94545.07,3267.3,188.5,57.62,10.233,693.35
2025-01-13 02:00:00,95325.43,3308.55,190.63,58.6,10.438,696.68
2025-01-13 03:00:00,94218.01,3261.47,187.42,57.55,10.244,691.1
2025-01-13 04:00:00,94217.43,3255.96,185.76,56.86,10.064,688.27
2025-01-13 05:00:00,94269.23,3242.73,185.02,56.26,9.934,685.91
2025-01-13 06:00:00,94503.34,3239.01,185.37,56.66,10.075,686.5
2025-01-13 07:00:00,94181.37,3225.82,183.9,55.68,9.982,682.67
2025-01-13 08:00:00,93637.38,3191.37,182.08,54.91,9.835,679.02
2025-01-13 09:00:00,93590.24,3201.66,182.46,55.26,9.901,682.73
2025-01-13 10:00:00,93039.11,3169.36,180.57,54.7,9.731,677.66
2025-01-13 11:00:00,92846.79,3155.81,179.98,54.24,9.667,674.1
2025-01-13 12:00:00,91644.96,3118.61,178.4,53.29,9.528,667.46
2025-01-13 13:00:00,90851.23,3057.15,175.41,52.08,9.328,661.05
2025-01-13 14:00:00,90732.0,3046.97,175.21,52.96,9.444,664.71
2025-01-13 15:00:00,91131.41,3060.05,175.89,53.28,9.526,669.91
2025-01-13 16:00:00,91833.03,3034.4,175.48,53.92,9.672,672.02
2025-01-13 17:00:00,92123.75,3049.01,178.81,54.25,9.777,677.23
2025-01-13 18:00:00,91343.21,3009.91,176.27,53.39,9.627,673.07
2025-01-13 19:00:00,91983.96,3020.79,176.37,53.05,9.574,670.65
2025-01-13 20:00:00,92077.65,3007.61,175.98,52.97,9.55,670.82
2025-01-13 21:00:00,92312.18,3025.06,177.6,53.3,9.461,672.69
2025-01-13 22:00:00,93575.53,3091.36,181.59,54.76,9.736,681.9
2025-01-13 23:00:00,94193.49,3114.39,181.9,55.26,9.788,683.0
2025-01-14 00:00:00,94399.99,3131.97,183.1,55.69,9.806,686.47
2025-01-14 01:00:00,94536.11,3137.51,182.86,55.44,9.783,688.64
2025-01-14 02:00:00,94470.76,3134.31,182.38,55.27,9.815,687.47
2025-01-14 03:00:00,94834.5,3139.51,182.62,55.67,9.828,688.91
2025-01-14 04:00:00,94882.65,3157.36,183.39,55.81,9.877,690.2
2025-01-14 05:00:00,94861.39,3158.87,184.2,55.59,9.878,692.02
2025-01-14 06:00:00,95119.18,3172.96,185.87,55.85,9.958,689.82
2025-01-14 07:00:00,94916.08,3162.0,185.2,55.55,9.886,687.77
2025-01-14 08:00:00,95031.93,3183.91,186.3,55.72,9.94,690.8
2025-01-14 09:00:00,94863.99,3171.53,185.61,55.51,9.891,689.03
2025-01-14 10:00:00,95488.51,3183.78,186.87,55.88,9.945,691.69
2025-01-14 11:00:00,97159.43,3243.9,189.45,56.97,10.085,696.81
2025-01-14 12:00:00,96686.09,3235.31,187.74,56.72,10.015,695.57
2025-01-14 13:00:00,96548.04,3217.61,187.05,56.08,9.949,694.6
2025-01-14 14:00:00,95988.01,3183.33,186.04,56.03,9.867,692.95
2025-01-14 15:00:00,96336.0,3208.71,188.05,56.49,10.054,697.06
2025-01-14 16:00:00,96293.61,3191.56,187.21,56.33,10.036,695.02
2025-01-14 17:00:00,96471.65,3199.45,186.85,56.38,10.073,695.13
2025-01-14 18:00:00,95745.42,3191.12,186.48,56.58,10.011,696.33
2025-01-14 19:00:00,96527.96,3212.6,186.63,56.75,10.03,697.75
2025-01-14 20:00:00,96777.79,3225.0,186.63,56.99,10.123,698.04
2025-01-14 21:00:00,96537.23,3214.37,187.08,57.0,10.144,698.1
2025-01-14 22:00:00,96505.98,3222.45,187.17,57.24,10.175,697.54
2025-01-14 23:00:00,96486.1,3216.04,187.26,57.42,10.162,698.96
2025-01-15 00:00:00,96691.91,3235.41,188.69,57.88,10.223,699.91
2025-01-15 01:00:00,96560.85,3225.63,187.57,57.86,10.236,698.89
2025-01-15 02:00:00,96889.36,3221.79,187.44,58.0,10.215,700.0
2025-01-15 03:00:00,97349.61,3230.34,188.15,57.96,10.302,700.13
2025-01-15 04:00:00,96824.06,3213.1,187.31,57.41,10.228,697.01
2025-01-15 05:00:00,97317.12,3240.8,189.73,57.77,10.252,701.13
2025-01-15 06:00:00,97189.71,3226.4,189.73,57.54,10.201,702.05
2025-01-15 07:00:00,97029.97,3230.31,189.63,57.52,10.275,700.81
2025-01-15 08:00:00,97105.48,3230.29,189.36,57.48,10.332,699.6
2025-01-15 09:00:00,97301.35,3233.3,189.99,57.5,10.391,699.68
2025-01-15 10:00:00,97202.27,3232.64,189.21,57.34,10.37,698.61
2025-01-15 11:00:00,96816.47,3199.52,186.65,56.58,10.141,692.36
2025-01-15 12:00:00,96933.59,3209.51,187.56,56.61,10.203,693.56
2025-01-15 13:00:00,96762.19,3199.61,186.98,56.39,10.137,692.35
2025-01-15 14:00:00,96942.92,3202.63,186.39,56.12,10.105,690.08
2025-01-15 15:00:00,98963.99,3298.93,195.72,58.2,10.629,699.82
2025-01-15 16:00:00,99434.8,3329.49,195.73,58.75,10.731,704.2
2025-01-15 17:00:00,98992.42,3334.47,196.52,58.84,10.82,704.1
2025-01-15 18:00:00,98995.58,3339.49,198.08,58.96,10.84,701.61
2025-01-15 19:00:00,98645.65,3325.82,197.72,58.59,10.705,700.09
2025-01-15 20:00:00,99446.15,3372.32,201.29,59.64,10.876,706.16
